price,floor_area,latitude,longitude,bedroom,bathroom,type_house,place,predicted_price,residual,res_percentage
750000.0,278,52.872261,-6.198214,6,5,house,Wicklow,823543.1161390473,73543.11613904731,0.09805748818539642
395000.0,197,53.033992,-7.307695,5,2,house,Portlaoise,364079.12628023047,-30920.87371976953,-0.07828069296144184
560000.0,232,53.527487,-6.16774,4,2,house,Lusk,803708.6814185012,243708.6814185012,0.43519407396160925
395000.0,143,53.790334,-9.527846,4,2,house,Westport,282948.6267258066,-112051.37327419338,-0.2836743627194769
1395000.0,254,53.32403,-6.250857,5,3,house,Dublin 6,1622540.5785344588,227540.57853445876,0.16311152583115324
495000.0,405,53.466688,-9.127366,5,5,house,,642511.3196688116,147511.31966881163,0.2980026659975992
185000.0,80,51.749378,-8.734324,2,1,house,Bandon,205807.79709686636,20807.797096866358,0.11247457890198032
325000.0,121,53.37609,-6.390955,3,2,apartment,Dublin 15,416980.51172044827,91980.51172044827,0.2830169591398408
245000.0,113,53.46628,-9.10811,3,2,house,,231333.27699265513,-13666.723007344874,-0.055782542887121936
825000.0,197,51.888891,-8.435343,5,1,house,Cork city southside,549049.8997636132,-275950.10023638676,-0.3344849699834991
160000.0,71,53.162544,-7.195811,2,1,house,Portlaoise,172264.9590512932,12264.959051293205,0.07665599407058253
255000.0,80,51.892274,-8.472385,2,1,house,Cork city southside,250531.41136034016,-4468.588639659836,-0.01752387701827387
497000.0,120,53.355391,-6.443388,4,2,house,Lucan,400103.59386219346,-96896.40613780654,-0.19496258780242764
750000.0,127,53.36971,-6.263471,3,2,house,Dublin 9,606180.4418067238,-143819.55819327617,-0.19175941092436824
395000.0,159,54.29633,-8.495738,5,2,house,Sligo,290433.68126147345,-104566.31873852655,-0.26472485756589
525000.0,71,53.355646,-6.271371,2,1,house,Dublin 7,357039.1893639197,-167960.81063608028,-0.3199253535925339
269000.0,132,52.83198,-8.986559,4,2,house,Miltown Malbay,274243.8390155537,5243.839015553705,0.019493825336630875
165000.0,77,53.158807,-7.182554,2,1,house,Portlaoise,177352.79507393064,12352.79507393064,0.07486542469048872
350000.0,185,52.504566,-6.390521,5,3,,,404005.3079461958,54005.307946195826,0.15430087984627378
1295000.0,419,51.873455,-8.418422,5,4,house,Cork city southside,1010102.8267222282,-284897.1732777718,-0.2199978172029126
300000.0,186,51.620349,-9.524376,3,3,house,Bantry,448066.13215005567,148066.13215005567,0.4935537738335189
349500.0,90,51.907865,-8.445601,3,1,house,Cork city northside,243681.85224077757,-105818.14775922243,-0.30277009373168073
350000.0,62,53.340312,-6.243594,2,1,apartment,Dublin 2,405451.9275039589,55451.92750395893,0.15843407858273978
1600000.0,259,53.319164,-6.269578,4,3,house,Dublin 6,1634095.4392478233,34095.43924782332,0.021309649529889577
400000.0,160,51.906582,-8.967738,4,1,house,Macroom,362885.86447047186,-37114.13552952814,-0.09278533882382035
325000.0,169,52.7840374,-6.1705958,5,3,house,Arklow,468885.97330897016,143885.97330897016,0.4427260717199082
695000.0,123,53.357593,-6.292194,3,2,house,Dublin 7,552206.3885241813,-142793.61147581867,-0.20545843377815637
1350000.0,279,53.281438,-6.116915,6,3,house,Dun Laoghaire,1490597.4291787609,140597.42917876085,0.10414624383611915
175000.0,95,53.923715,-7.250316,3,1,house,,158756.33069929204,-16243.66930070796,-0.0928209674326169
390000.0,165,52.369757,-9.762336,6,2,house,,292018.19434811437,-97981.80565188563,-0.25123539910739906
590000.0,108,53.37796,-6.357736,3,3,house,Dublin 15,440229.90326269367,-149770.09673730633,-0.2538476215886548
295000.0,134,53.642251,-6.692556,4,3,house,Trim,316309.76786099875,21309.76786099875,0.07223650122372458
305000.0,176,51.746885,-8.751964,4,2,,Bandon,391148.12908983603,86148.12908983603,0.28245288226175747
395000.0,104,53.364191,-6.243353,3,3,apartment,Dublin 3,514209.2947022384,119209.2947022384,0.30179568279047697
185000.0,127,54.429781,-8.455723,4,4,house,,213500.26009712776,28500.260097127757,0.15405545998447437
375000.0,100,53.402986,-6.434268,3,3,house,Dublin 15,343797.91011050483,-31202.089889495168,-0.08320557303865378
1100000.0,176,53.275873,-6.123622,4,4,house,Dun Laoghaire,1113275.905536442,13275.905536442064,0.01206900503312915
160000.0,113,52.570517,-8.206106,2,1,house,,202781.6378172986,42781.637817298586,0.2673852363581162
235000.0,100,53.717107,-6.346735,3,3,house,Drogheda,232717.36219601837,-2282.6378039816336,-0.009713352357368654
350000.0,241,54.02659,-8.27063,5,2,house,,287557.3818524392,-62442.6181475608,-0.1784074804216023
285000.0,80,51.890952,-8.454783,3,2,house,Cork city southside,266796.48935610015,-18203.51064389985,-0.06387196717157842
325000.0,71,53.329669,-6.336565,2,2,house,Dublin 12,311357.30292415374,-13642.697075846256,-0.04197752946414233
230000.0,128,53.525192,-8.848419,4,3,house,Tuam,243069.0963300136,13069.096330013592,0.056822157956580834
675000.0,124,53.293808,-6.30178,3,2,house,Dublin 14,590315.1348400842,-84684.86515991576,-0.1254590594961715
350000.0,216,52.67373,-6.966622,6,2,house,Bagenalstown,391803.6501850905,41803.65018509049,0.11943900052882997
1095000.0,227,53.294672,-6.294915,5,4,house,Dublin 14,1049166.5804849681,-45833.419515031856,-0.04185700412331676
325000.0,48,53.343824,-6.266331,2,1,apartment,Dublin 2,371424.4956157821,46424.4956157821,0.14284460189471415
750000.0,132,53.374213,-6.358932,4,3,house,Dublin 15,518910.8662302408,-231089.1337697592,-0.3081188450263456
275000.0,103,52.324032,-6.460082,3,2,house,Wexford,247824.8588278488,-27175.141172151198,-0.0988186951714589
410000.0,94,53.454448,-6.235673,3,3,house,Swords,363802.8697755355,-46197.13022446452,-0.11267592737674273
265000.0,70,53.463705,-6.217864,2,2,apartment,Swords,266691.86803147424,1691.8680314742378,0.00638440766594052
265000.0,100,53.686535,-6.250294,3,3,house,Drogheda,291966.5764212659,26966.576421265898,0.10176066574062603
470000.0,250,53.158827,-7.242113,5,4,house,Portlaoise,507293.68907527806,37293.68907527806,0.0793482746282512
375000.0,135,54.954444,-7.740856,3,1,,Letterkenny,238305.25173906377,-136694.74826093623,-0.36451932869583
395000.0,146,54.949301,-7.736404,5,1,house,Letterkenny,269225.8644450015,-125774.13555499847,-0.31841553305062903
185000.0,67,52.175573,-7.142975,2,2,house,Waterford,173593.1894849175,-11406.8105150825,-0.06165843521666216
245000.0,53,51.890999,-8.464764,2,1,house,Cork city southside,219152.38394079535,-25847.61605920465,-0.10550047371103939
195000.0,131,52.015553,-9.443534,4,2,house,,258032.40607633512,63032.406076335115,0.3232431080837698
410000.0,59,51.940131,-7.863788,3,1,,Youghal,204712.13413682394,-205287.86586317606,-0.500702111861405
195000.0,95,51.94276,-7.859231,3,2,house,Youghal,236877.0531103101,41877.05311031011,0.2147541185144108
695000.0,145,53.450884,-6.161876,4,2,house,Malahide,700657.1201025413,5657.120102541288,0.008139741154735666
350000.0,105,53.357503,-6.238223,3,3,house,Dublin 3,510684.8503055627,160684.85030556272,0.4590995723016078
640000.0,150,53.249013,-6.17792,4,4,house,Dublin 18,780013.6837764778,140013.68377647782,0.21877138090074658
850000.0,120,53.277189,-6.11278,4,2,,Dun Laoghaire,740785.5006064663,-109214.49939353368,-0.12848764634533374
575000.0,100,53.273572,-6.249989,3,1,house,Dublin 16,532980.1245979405,-42019.87540205952,-0.07307804417749482
495000.0,162,53.426718,-6.194412,3,3,house,,594843.2488522041,99843.24885220407,0.2017035330347557
300000.0,120,51.929166,-8.376001,4,3,house,Glanmire,285750.1751163033,-14249.824883696681,-0.04749941627898894
285000.0,102,51.944011,-8.396737,4,2,,Glanmire,272073.1273980429,-12926.872601957119,-0.04535744772616533
270000.0,76,53.3583,-6.412213,2,1,apartment,Dublin 20,266156.00355537917,-3843.9964446208323,-0.014237023868966046
295000.0,101,53.3379071,-6.4600202,3,3,apartment,Lucan,334992.9527475616,39992.95274756162,0.1355693313476665
140000.0,60,52.677714,-7.801161,3,1,house,Thurles,140584.22758659063,584.2275865906267,0.004173054189933048
575000.0,80,53.27858,-6.104646,2,1,house,Dun Laoghaire,542119.5742383571,-32880.425761642866,-0.057183349150683245
295000.0,105,51.871156,-8.414879,3,2,house,Cork city southside,319646.9484632049,24646.9484632049,0.08354897784137254
795000.0,163,53.369712,-6.268771,5,1,house,Dublin 9,817457.212430924,22457.212430923944,0.02824806595084773
550000.0,261,52.057695,-8.691038,5,5,house,,484140.34728304145,-65859.65271695855,-0.11974482312174281
250000.0,65,53.403388,-6.411067,2,1,apartment,Dublin 15,232172.76419831358,-17827.235801686416,-0.07130894320674566
595000.0,237,52.455582,-7.008457,3,2,house,,430095.5404188839,-164904.4595811161,-0.27715035223716994
200000.0,102,53.270348,-7.481142,4,3,house,Tullamore,260146.04948433916,60146.049484339164,0.3007302474216958
285000.0,90,53.282005,-7.486603,3,2,,Tullamore,242492.172389235,-42507.827610765,-0.1491502723184737
490000.0,147,52.6655513769073,-8.650808299587794,3,2,house,Limerick,303745.00019527535,-186254.99980472465,-0.38011224449943803
400000.0,201,53.634885,-6.645716,4,3,house,Trim,495247.9297326135,95247.9297326135,0.23811982433153375
525000.0,145,53.509376,-6.497212,4,2,,Dunshaughlin,504201.1616961901,-20798.838303809927,-0.03961683486439986
250000.0,70,51.901906,-8.477664,2,1,,Cork city northside,207800.99770768388,-42199.002292316116,-0.16879600916926446
545000.0,170,53.39551,-6.284013,4,2,house,Dublin 11,633552.4486347903,88552.44863479026,0.1624815571280555
270000.0,70,53.488253,-6.15903,2,1,apartment,Malahide,307565.5502306032,37565.5502306032,0.1391316675207526
815000.0,96,53.326414,-6.22018,3,3,house,Dublin 1,605538.938955873,-209461.06104412698,-0.2570074368639595
335000.0,72,53.344064,-6.225649,2,1,apartment,Dublin 4,430174.9796257012,95174.9796257012,0.2841044167931379
785000.0,353,52.929035,-9.050395,5,6,house,Miltown Malbay,689405.8811100223,-95594.11888997769,-0.12177594763054483
375000.0,260,52.259932,-7.354372,4,3,,,434119.210078178,59119.21007817797,0.15765122687514127
470000.0,167,52.16658502308894,-7.145211373663045,3,2,house,Waterford,371924.0440785178,-98075.95592148218,-0.20867224664145145
295000.0,78,53.357648,-6.240011,3,1,house,Dublin 3,382659.6592353445,87659.6592353445,0.2971513872384559
450000.0,193,53.156543,-6.562562,4,3,house,Naas,478109.4853356534,28109.485335653415,0.0624655229681187
325000.0,127,51.893744,-8.471646,4,1,house,Cork city southside,354023.30502089876,29023.305020898755,0.08930247698738078
489500.0,87,53.298231,-6.232906,2,2,apartment,Dublin 14,482923.6182956167,-6576.381704383297,-0.01343489622958794
725000.0,232,53.424992,-6.615357,4,3,house,Maynooth,624244.980722315,-100755.01927768497,-0.13897244038301376
400000.0,135,53.62645,-6.26717,4,3,house,Balbriggan,430755.1669384795,30755.166938479524,0.0768879173461988
300000.0,154,53.521944,-8.851741,5,2,house,Tuam,267713.5197168937,-32286.480283106328,-0.10762160094368776
355000.0,98,52.656153,-7.249099,3,3,house,,212046.10185447242,-142953.89814552758,-0.40268703702965514
180000.0,68,52.656741,-7.245998,2,2,apartment,Kilkenny,167468.46051025263,-12531.539489747374,-0.06961966383192986
290000.0,69,53.406429,-6.249535,2,2,apartment,Dublin 9,279348.31623393705,-10651.683766062954,-0.036729944020906735
280000.0,204,53.619604,-7.813728,4,4,house,,321782.13071437005,41782.130714370054,0.14922189540846448
825000.0,217,52.619878,-6.395881,5,3,house,,479575.44493936584,-345424.55506063416,-0.41869643037652626
700000.0,518,52.680973,-6.30329,6,2,house,Gorey,829936.9003372397,129936.90033723973,0.1856241433389139
275000.0,90,53.40216,-6.197569,4,1,house,Dublin 17,330962.57500353485,55962.57500353485,0.20350027274012672
195000.0,60,53.7199114,-6.8458998,3,1,,Kells,170634.0730203684,-24365.926979631593,-0.12495347169041843
1375000.0,186,53.376043,-6.089502,5,2,,Dublin 13,1120963.7161767567,-254036.28382324334,-0.1847536609623588
450000.0,263,52.241577,-7.091457,6,2,house,Waterford,452528.14558931155,2528.145589311549,0.0056181013095812195
350000.0,165,52.608464,-6.465495,4,3,house,Enniscorthy,368419.9665804799,18419.96658047987,0.052628475944228204
395000.0,151,51.925084,-8.612136,4,3,house,Cork city northside,370508.76397321734,-24491.23602678266,-0.06200312918172825
265000.0,54,53.383522,-6.212704,2,1,apartment,Dublin 5,284554.8098927166,19554.809892716585,0.07379173544421352
525000.0,107,53.452973,-6.188218,3,2,house,Malahide,495234.80899157457,-29765.191008425434,-0.05669560192081035
275000.0,95,51.918884,-8.457731,3,2,house,Cork city northside,255149.68499568966,-19850.315004310338,-0.0721829636520376
850000.0,354,53.489769,-6.297793,5,5,house,Ballyboughal,907158.7236501148,57158.72365011484,0.06724555723542923
179000.0,90,52.395686,-6.959993,3,1,house,New Ross,200868.65325090813,21868.65325090813,0.12217124721177726
179000.0,90,52.395252,-6.958476,3,2,house,New Ross,207636.9782480479,28636.978248047904,0.15998311870417822
179000.0,91,52.395207,-6.958446,3,2,house,New Ross,207756.5971657002,28756.597165700194,0.16065138081396757
179000.0,90,52.395379,-6.958529,3,2,house,,196472.8359111129,17472.835911112896,0.09761360844197148
300000.0,91,53.471654,-6.236025,3,2,house,Swords,336479.53158143116,36479.53158143116,0.12159843860477054
395000.0,136,51.797208,-8.295738,4,3,house,Carrigaline,370414.14472986956,-24585.855270130443,-0.06224267156995049
349000.0,123,53.130925,-8.955984,4,3,house,Galway,319672.2965827866,-29327.7034172134,-0.08403353414674326
425000.0,220,53.102237,-8.758478,5,4,house,,412369.5064735805,-12630.493526419508,-0.029718808297457665
495000.0,191,53.165647,-8.995356,4,5,house,Galway,463846.2281799568,-31153.771820043214,-0.06293691276776407
139000.0,84,53.906797,-6.815739,3,1,house,,156272.67212044704,17272.672120447038,0.12426382820465495
390000.0,105,51.886357,-8.618179,4,2,house,Ballincollig,320671.8509392854,-69328.14906071458,-0.17776448477106302
585000.0,147,53.377209,-6.324752,5,3,house,,581237.7032668014,-3762.296733198571,-0.0064312764670061045
595000.0,100,53.299916,-6.295233,3,2,apartment,Dublin 6W,493342.9972335786,-101657.00276642141,-0.17085210548978388
550000.0,98,53.306913,-6.202821,3,2,apartment,Blackrock,643762.5299750777,93762.52997507772,0.17047732722741404
235000.0,60,51.893305,-8.468416,2,2,apartment,Cork city southside,229357.0627021451,-5642.937297854893,-0.024012499139808054
395000.0,209,53.18583323423842,-8.853132474508406,4,3,house,,398523.54342399014,3523.543423990137,0.008920363098709208
995000.0,152,53.330472,-6.273388,3,3,house,Dublin 6,1031061.6902469596,36061.690246959566,0.036242904770813635
495000.0,210,52.222009,-6.975352,5,3,house,Waterford,446829.04284602986,-48170.95715397014,-0.09731506495751543
240000.0,116,52.347024,-8.778015,4,2,,Charleville,227239.92869392427,-12760.071306075726,-0.053166963775315525
850000.0,220,51.893414,-8.445773,5,4,house,Cork city southside,674971.6938105286,-175028.3061894714,-0.2059156543405546
385000.0,145,51.863101,-8.452438,4,3,house,Cork city southside,402655.8752627727,17655.875262772723,0.045859416266942135
1150000.0,221,53.368337,-6.19424,4,2,house,Dublin 3,1221758.9028893136,71758.90288931364,0.062399045990707516
295000.0,85,53.510549,-6.470137,3,3,house,Dunshaughlin,338985.6020979263,43985.60209792631,0.14910373592517395
600000.0,265,52.736883,-6.31517,5,3,house,,612554.3274069786,12554.327406978584,0.020923879011630973
450000.0,304,53.561059,-7.76138,6,6,house,Longford,577465.8680251426,127465.86802514258,0.28325748450031685
585000.0,108,53.295296,-6.296351,3,1,house,Dublin 14,531715.0828986088,-53284.91710139124,-0.09108532837844657
790000.0,123,53.451762,-6.170092,3,1,house,Malahide,590228.349786357,-199771.65021364298,-0.25287550659954805
395000.0,204,53.410255,-8.912498,4,3,house,,368343.4659950811,-26656.53400491888,-0.0674848962149845
475000.0,251,53.276871,-9.013314,6,3,house,Galway,497669.26957208745,22669.269572087447,0.04772477804649989
465000.0,88,53.342728,-6.239747,3,2,apartment,Dublin 2,501072.7987424385,36072.79874243849,0.07757591127406127
545000.0,190,51.800493,-8.641024,4,4,house,Cork city southside,525390.461044453,-19609.538955547032,-0.03598080542302208
180000.0,45,53.489289,-6.157649,1,1,apartment,Malahide,260912.0145315021,80912.01453150209,0.4495111918416783
149000.0,132,53.895204,-7.850757,4,3,house,Carrick On Shannon,211454.9980954376,62454.99809543759,0.41916106104320533
265000.0,102,53.327798,-6.407488,3,2,house,Dublin 22,334545.16981153167,69545.16981153167,0.26243460306238364
395000.0,89,53.356837,-6.253084,4,1,house,,406296.9903533573,11296.99035335728,0.028599975578119694
725000.0,100,53.369746,-6.195379,3,2,house,Dublin 3,536529.0987653013,-188470.90123469871,-0.2599598637719982
525000.0,116,53.185553,-6.105278,4,4,house,Bray,520632.85185826407,-4367.148141735932,-0.008318377412830346
320000.0,107,52.06533,-9.514007,4,1,house,Kenmare,230372.28672257176,-89627.71327742824,-0.2800866039919632
369000.0,176,53.862408,-6.831088,4,3,house,Kells,317039.97074721404,-51960.02925278596,-0.140813087405924
745000.0,141,53.357723,-6.288459,4,2,house,Dublin 7,662095.0336034283,-82904.96639657172,-0.11128183408935802
250000.0,110,53.146682022,-7.179416374,3,3,house,Portlaoise,248444.88935143565,-1555.110648564354,-0.006220442594257416
296000.0,76,53.418731,-6.153705,2,2,apartment,Dublin 13,318216.83392666816,22216.833926668158,0.07505687137387891
575000.0,266,52.525203,-7.159531,5,4,house,Kilkenny,599790.52840761,24790.52840761002,0.04311396244801743
375000.0,245,52.460096,-7.197505,6,7,house,,455441.65811194613,80441.65811194613,0.21451108829852303
360000.0,51,53.33836,-6.234821,1,1,apartment,,304491.02156518144,-55508.978434818564,-0.1541916067633849
595000.0,147,53.361642,-6.244064,3,3,house,Dublin 3,701708.5512724866,106708.55127248657,0.17934210297896902
110000.0,63,52.259418,-7.024825,1,1,apartment,Waterford,141889.20567360782,31889.205673607823,0.2899018697600711
595000.0,70,53.317924,-6.234747,2,2,house,Dublin 4,516658.8208779859,-78341.17912201409,-0.13166584726388922
260000.0,84,53.404288,-6.407832,2,2,apartment,Dublin 15,275280.36266726383,15280.362667263835,0.058770625643322444
695000.0,216,53.519227,-6.264914,4,4,house,Ballyboughal,757648.3666296685,62648.36662966851,0.0901415347189475
165000.0,107,53.851684,-8.582402,3,1,house,Castlerea,142477.94474156917,-22522.05525843083,-0.1364973045965505
